Freq.	V(v0)
1.17302408872163e+006	1.88284807923985e-002,-2.56783466440966e-003
1.20007370730631e+006	1.88132676254068e-002,-2.62503739521252e-003
1.22774708278789e+006	1.87973696672123e-002,-2.68342023461734e-003
1.25605859883191e+006	1.87807572854001e-002,-2.74300095614568e-003
1.28502297078733e+006	1.87633996767359e-002,-2.80379712148298e-003
1.31465525333510e+006	1.87452648314218e-002,-2.86582603694312e-003
1.34497084831305e+006	1.87263194973023e-002,-2.92910470679699e-003
1.37598551272119e+006	1.87065291441466e-002,-2.99364978330771e-003
1.40771536691175e+006	1.86858579281492e-002,-3.05947751331241e-003
1.44017690296788e+006	1.86642686568071e-002,-3.12660368118798e-003
1.47338699327574e+006	1.86417227543474e-002,-3.19504354803722e-003
1.50736289929415e+006	1.86181802278984e-002,-3.26481178693072e-003
1.54212228052649e+006	1.85935996346183e-002,-3.33592241404075e-003
1.57768320369955e+006	1.85679380500130e-002,-3.40838871550465e-003
1.61406415215392e+006	1.85411510377003e-002,-3.48222316985839e-003
1.65128403545107e+006	1.85131926208983e-002,-3.55743736588540e-003
1.68936219920182e+006	1.84840152559422e-002,-3.63404191573193e-003
1.72831843512156e+006	1.84535698081583e-002,-3.71204636314819e-003
1.76817299131729e+006	1.84218055304522e-002,-3.79145908672499e-003
1.80894658281188e+006	1.83886700449940e-002,-3.87228719800806e-003
1.85066040231105e+006	1.83541093284172e-002,-3.95453643438739e-003
1.89333613121858e+006	1.83180677009705e-002,-4.03821104667748e-003
1.93699595090554e+006	1.82804878201014e-002,-4.12331368132520e-003
1.98166255423945e+006	1.82413106789741e-002,-4.20984525720727e-003
2.02735915737923e+006	1.82004756104601e-002,-4.29780483700751e-003
2.07410951184213e+006	1.81579202971722e-002,-4.38718949319697e-003
2.12193791684899e+006	1.81135807881404e-002,-4.47799416867683e-003
2.17086923195410e+006	1.80673915227635e-002,-4.57021153218570e-003
2.22092888996637e+006	1.80192853626977e-002,-4.66383182861942e-003
2.27214291016842e+006	1.79691936323721e-002,-4.75884272446354e-003
2.32453791184048e+006	1.79170461688491e-002,-4.85522914859552e-003
2.37814112809619e+006	1.78627713817701e-002,-4.95297312877725e-003
2.43298042003744e+006	1.78062963241478e-002,-5.05205362422660e-003
2.48908429123562e+006	1.77475467747838e-002,-5.15244635473248e-003
2.54648190254675e+006	1.76864473331001e-002,-5.25412362685799e-003
2.60520308726831e+006	1.76229215271828e-002,-5.35705415786396e-003
2.66527836664559e+006	1.75568919358295e-002,-5.46120289807782e-003
2.72673896573552e+006	1.74882803253909e-002,-5.56653085253180e-003
2.78961682963642e+006	1.74170078021734e-002,-5.67299490279878e-003
2.85394464009195e+006	1.73429949811469e-002,-5.78054763006336e-003
2.91975583247795e+006	1.72661621716612e-002,-5.88913714057991e-003
2.98708461318098e+006	1.71864295808254e-002,-5.99870689478653e-003
3.05596597737764e+006	1.71037175351407e-002,-6.10919554146436e-003
3.12643572722387e+006	1.70179467208974e-002,-6.22053675845361e-003
3.19853049046362e+006	1.69290384437544e-002,-6.33265910155940e-003
3.27228773946674e+006	1.68369149078076e-002,-6.44548586340187e-003
3.34774581070579e+006	1.67414995143233e-002,-6.55893494408167e-003
3.42494392468206e+006	1.66427171801679e-002,-6.67291873564501e-003
3.50392220631097e+006	1.65404946757975e-002,-6.78734402243640e-003
3.58472170577767e+006	1.64347609824818e-002,-6.90211189952215e-003
3.66738441987348e+006	1.63254476682353e-002,-7.01711771144894e-003
3.75195331382438e+006	1.62124892816993e-002,-7.13225101366752e-003
3.83847234362288e+006	1.60958237629746e-002,-7.24739555899807e-003
3.92698647887476e+006	1.59753928701415e-002,-7.36242931153806e-003
4.01754172617280e+006	1.58511426199261e-002,-7.47722449041168e-003
4.11018515300935e+006	1.57230237406738e-002,-7.59164764572906e-003
4.20496491224043e+006	1.55909921354911e-002,-7.70555976906057e-003
4.30193026711393e+006	1.54550093530954e-002,-7.81881644063170e-003
4.40113161687488e+006	1.53150430635996e-002,-7.93126801530674e-003
4.50262052296134e+006	1.51710675361327e-002,-8.04275984924944e-003
4.60644973580417e+006	1.50230641148857e-002,-8.15313256892597e-003
4.71267322224491e+006	1.48710216898649e-002,-8.26222238384658e-003
4.82134619358590e+006	1.47149371583469e-002,-8.36986144412705e-003
4.93252513428719e+006	1.45548158727626e-002,-8.47587824358957e-003
5.04626783132524e+006	1.43906720705021e-002,-8.58009806871412e-003
5.16263340422854e+006	1.42225292809349e-002,-8.68234349329988e-003
5.28168233580596e+006	1.40504207047836e-002,-8.78243491820220e-003
5.40347650358360e+006	1.38743895608911e-002,-8.88019115498020e-003
5.52807921196658e+006	1.36944893953751e-002,-8.97543005172695e-003
5.65555522514252e+006	1.35107843481914e-002,-9.06796915876612e-003
5.78597080074369e+006	1.33233493722199e-002,-9.15762643129322e-003
5.91939372428548e+006	1.31322704001593e-002,-9.24422096542528e-003
6.05589334439895e+006	1.29376444547719e-002,-9.32757376351051e-003
6.19554060887583e+006	1.27395796983536e-002,-9.40750852394937e-003
6.33840810154480e+006	1.25381954177235e-002,-9.48385245020388e-003
6.48457007999799e+006	1.23336219415336e-002,-9.55643707313349e-003
6.63410251418756e+006	1.21260004872791e-002,-9.62509908030795e-003
6.78708312591223e+006	1.19154829360498e-002,-9.68968114552117e-003
6.94359142921442e+006	1.17022315337891e-002,-9.75003275137833e-003
7.10370877170886e+006	1.14864185186149e-002,-9.80601099756249e-003
7.26751837686432e+006	1.12682256745885e-002,-9.85748138721654e-003
7.43510538726028e+006	1.10478438131902e-002,-9.90431858381049e-003
7.60655690884108e+006	1.08254721846500e-002,-9.94640713090963e-003
7.78196205619063e+006	1.06013178221780e-002,-9.98364212742032e-003
7.96141199885104e+006	1.03755948230263e-002,-1.00159298511695e-002
8.14500000870945e+006	1.01485235711690e-002,-1.00431883240710e-002
8.33282150847752e+006	9.92032990719955e-003,-1.00653478126430e-002
8.52497412128885e+006	9.69124425179359e-003,-1.00823512582612e-002
8.72155772144015e+006	9.46150068975531e-003,-1.00941546322509e-002
8.92267448630241e+006	9.23133602224333e-003,-1.01007272117317e-002
9.12842894942918e+006	9.00098879524349e-003,-1.01020517730083e-002
9.33892805488955e+006	8.77069831271125e-003,-1.00981247002485e-002
9.55428121285393e+006	8.54070364303692e-003,-1.00889560081692e-002
9.77460035646170e+006	8.31124262758756e-003,-1.00745692784660e-002
1.00000000000000e+007	8.08255090004858e-003,-1.00550015107320e-002
